,tokens,pos_tags
63,"['The', 'drug', 'was', 'introduced', 'in', 'West', 'Germany', 'this', 'year', '.']","['DT', 'NN', 'VBD', 'VBN', 'IN', 'NNP', 'NNP', 'DT', 'NN', '.']"
64,"['Intense', 'competition', ',', 'however', ',', 'led', 'to', 'unit', 'sales', 'declines', 'for', 'a', 'group', 'of', 'Merck', ""'s"", 'established', 'human', 'and', 'animal-health', 'products', ',', 'including', 'Aldomet', 'and', 'Indocin', '.']","['JJ', 'NN', ',', 'RB', ',', 'VBN', 'TO', 'NN', 'NNS', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'VBN', 'NN', 'CC', 'NN', 'NNS', ',', 'VBG', 'NNP', 'CC', 'NNP', '.']"
65,"['In', 'New', 'York', 'Stock', 'Exchange', 'composite', 'trading', 'yesterday', ',', 'Merck', 'shares', 'closed', 'at', '$', '75.25', ',', 'up', '50', 'cents', '.']","['IN', 'NNP', 'NNP', 'NNP', 'NNP', 'JJ', 'NN', 'NN', ',', 'NNP', 'NNS', 'VBD', 'IN', '$', 'CD', ',', 'IN', 'CD', 'NNS', '.']"
66,"['Warner-Lambert', 'Co', '.']","['NNP', 'NNP', '.']"
67,"['Warner-Lambert', ',', 'Morris', 'Plains', ',', 'N.J.', ',', 'reported', 'sales', 'that', 'were', 'a', 'record', 'for', 'any', 'quarter', 'and', 'the', 'eighth', 'quarter', 'in', 'a', 'row', 'of', '20', '%', 'or', 'more', 'per-share', 'earnings', 'growth', '.']","['NNP', ',', 'NNP', 'NNP', ',', 'NNP', ',', 'VBD', 'NNS', 'WDT', 'VBD', 'DT', 'NN', 'IN', 'DT', 'NN', 'CC', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'IN', 'CD', 'NN', 'CC', 'RBR', 'JJ', 'NNS', 'NN', '.']"
68,"['Spurred', 'by', 'growth', 'in', 'world-wide', 'sales', 'of', 'the', 'company', ""'s"", 'prescription', 'drugs', ',', 'Warner-Lambert', 'said', '1989', 'will', 'be', 'the', 'best', 'year', 'in', 'its', 'history', ',', 'with', 'per-share', 'earnings', 'expected', 'to', 'increase', 'more', 'than', '20', '%', 'to', 'about', '$', '6.10', '.']","['VBN', 'IN', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'POS', 'NN', 'NNS', ',', 'NNP', 'VBD', 'CD', 'MD', 'VB', 'DT', 'JJS', 'NN', 'IN', 'PRP$', 'NN', ',', 'IN', 'JJ', 'NNS', 'VBN', 'TO', 'VB', 'JJR', 'IN', 'CD', 'NN', 'TO', 'RB', '$', 'CD', '.']"
69,"['Sales', 'for', 'the', 'quarter', 'rose', 'to', '$', '1.11', 'billion', 'from', '$', '1.03', 'billion', '.']","['NNS', 'IN', 'DT', 'NN', 'VBD', 'TO', '$', 'CD', 'CD', 'IN', '$', 'CD', 'CD', '.']"
70,"['Prescription-drug', 'world-wide', 'sales', 'rose', '9', '%', 'in', 'the', 'quarter', 'to', '$', '340', 'million', ';', 'U.S.', 'sales', 'rose', '15', '%', '.']","['NN', 'JJ', 'NNS', 'VBD', 'CD', 'NN', 'IN', 'DT', 'NN', 'TO', '$', 'CD', 'CD', ':', 'NNP', 'NNS', 'VBD', 'CD', 'NN', '.']"
71,"['The', 'segment', ""'s"", 'growth', 'was', 'led', 'by', 'sales', 'of', 'the', 'cardiovascular', 'drugs', 'Lopid', ',', 'a', 'lipid', 'regulator', ',', 'and', 'Dilzem', ',', 'a', 'calcium', 'channel', 'blocker', '.']","['DT', 'NN', 'POS', 'NN', 'VBD', 'VBN', 'IN', 'NNS', 'IN', 'DT', 'JJ', 'NNS', 'NNP', ',', 'DT', 'NN', 'NN', ',', 'CC', 'NNP', ',', 'DT', 'NN', 'NN', 'NN', '.']"
72,"['World-wide', 'sales', 'of', 'Warner-Lambert', ""'s"", 'non-prescription', 'health-care', 'products', ',', 'such', 'as', 'Halls', 'cough', 'tablets', ',', 'Rolaids', 'antacid', ',', 'and', 'Lubriderm', 'skin', 'lotion', ',', 'increased', '3', '%', 'to', '$', '362', 'million', 'in', 'the', 'third', 'quarter', ';', 'U.S.', 'sales', 'rose', '5', '%', '.']","['JJ', 'NNS', 'IN', 'NNP', 'POS', 'JJ', 'NN', 'NNS', ',', 'JJ', 'IN', 'NNP', 'NN', 'NNS', ',', 'NNP', 'NN', ',', 'CC', 'NNP', 'NN', 'NN', ',', 'VBN', 'CD', 'NN', 'TO', '$', 'CD', 'CD', 'IN', 'DT', 'JJ', 'NN', ':', 'NNP', 'NNS', 'VBD', 'NN', 'NN', '.']"
73,"['Confectionery', 'products', 'sales', 'also', 'had', 'strong', 'growth', 'in', 'the', 'quarter', '.']","['JJ', 'NNS', 'NNS', 'RB', 'VBD', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']"
74,"['World-wide', 'sales', 'of', 'Trident', 'gum', ',', 'Certs', 'breath', 'mints', ',', 'and', 'Clorets', 'gum', 'and', 'breath', 'mints', ',', 'increased', '12', '%', 'to', '$', '277', 'million', '.']","['JJ', 'NNS', 'IN', 'NNP', 'NN', ',', 'NNP', 'NN', 'NNS', ',', 'CC', 'NNP', 'NN', 'CC', 'NN', 'NNS', ',', 'VBN', 'CD', 'NN', 'TO', '$', 'CD', 'CD', '.']"
75,"['Warner-Lambert', 'shares', 'closed', 'at', '$', '109.50', 'a', 'share', ',', 'up', '$', '1.50', ',', 'in', 'Big', 'Board', 'composite', 'trading', 'yesterday', '.']","['NNP', 'NNS', 'VBD', 'IN', '$', 'CD', 'DT', 'NN', ',', 'IN', '$', 'CD', ',', 'IN', 'NNP', 'NNP', 'JJ', 'NN', 'NN', '.']"
76,"['Eli', 'Lilly', '&', 'Co', '.']","['NNP', 'NNP', 'CC', 'NNP', '.']"
77,"['Lilly', 'attributed', 'record', 'third-quarter', 'and', 'nine-month', 'results', 'to', 'world-wide', 'gains', 'for', 'pharmaceuticals', ',', 'medical', 'instruments', 'and', 'plant-science', 'products', 'despite', 'poor', 'exchange', 'rates', 'for', 'the', 'dollar', 'that', 'slowed', 'sales', 'abroad', '.']","['NNP', 'VBD', 'NN', 'JJ', 'CC', 'JJ', 'NNS', 'TO', 'JJ', 'NNS', 'IN', 'NNS', ',', 'JJ', 'NNS', 'CC', 'NN', 'NNS', 'IN', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'VBD', 'NNS', 'RB', '.']"
78,"['Earnings', 'continued', 'to', 'pace', 'sales', 'because', 'of', 'a', 'lower', 'tax', 'rate', ',', 'profit', 'from', 'the', 'renegotiation', 'of', 'the', 'debt', 'instrument', 'received', 'from', 'Faberge', 'Inc.', 'in', 'connection', 'with', 'Lilly', ""'s"", 'sale', 'of', 'Elizabeth', 'Arden', 'Inc.', 'in', '1987', ',', 'and', 'net', 'proceeds', 'from', 'the', 'settlement', 'of', 'patent', 'litigation', 'at', 'Lilly', ""'s"", 'Hybritech', 'Inc.', 'unit', '.']","['NNS', 'VBD', 'TO', 'VB', 'NNS', 'IN', 'IN', 'DT', 'JJR', 'NN', 'NN', ',', 'NN', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'NN', 'VBD', 'IN', 'NNP', 'NNP', 'IN', 'NN', 'IN', 'NNP', 'POS', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'CD', ',', 'CC', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NNP', 'NN', '.']"
79,"['Third-quarter', 'sales', 'of', 'the', 'Indianapolis', ',', 'Ind.', ',', 'company', 'rose', '11', '%', 'to', '$', '1.045', 'billion', 'from', '$', '940.6', 'million', '.']","['JJ', 'NNS', 'IN', 'DT', 'NNP', ',', 'NNP', ',', 'NN', 'VBD', 'CD', 'NN', 'TO', '$', 'CD', 'CD', 'IN', '$', 'CD', 'CD', '.']"
80,"['Nine-month', 'sales', 'grew', '12', '%', 'to', '$', '3.39', 'billion', 'from', '$', '3.03', 'billion', 'a', 'year', 'earlier', '.']","['JJ', 'NNS', 'VBD', 'CD', 'NN', 'TO', '$', 'CD', 'CD', 'IN', '$', 'CD', 'CD', 'DT', 'NN', 'RBR', '.']"
81,"['Sales', 'of', 'Prozac', ',', 'an', 'anti-depressant', ',', 'led', 'drug-sales', 'increases', '.']","['NNS', 'IN', 'NNP', ',', 'DT', 'NN', ',', 'VBN', 'NNS', 'NNS', '.']"
82,"['Higher', 'sales', 'of', 'pesticides', 'and', 'other', 'plant-science', 'products', 'more', 'than', 'offset', 'a', 'slight', 'decline', 'in', 'the', 'sales', 'of', 'animal-health', 'products', 'to', 'fuel', 'the', 'increase', 'in', 'world-wide', 'agricultural', 'product', 'sales', ',', 'Lilly', 'said', '.']","['JJR', 'NNS', 'IN', 'NNS', 'CC', 'JJ', 'NN', 'NNS', 'JJR', 'IN', 'VB', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNS', 'IN', 'NN', 'NNS', 'TO', 'VB', 'DT', 'NN', 'IN', 'JJ', 'JJ', 'NN', 'NNS', ',', 'NNP', 'VBD', '.']"
83,"['Advanced', 'Cardiovascular', 'Systems', 'Inc.', 'and', 'Cardiac', 'Pacemakers', 'Inc.', 'units', 'led', 'growth', 'in', 'the', 'medical-instrument', 'systems', 'division', '.']","['NNP', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNPS', 'NNP', 'NNS', 'VBD', 'NN', 'IN', 'DT', 'JJ', 'NNS', 'NN', '.']"
84,"['Lilly', 'shares', 'closed', 'yesterday', 'in', 'composite', 'trading', 'on', 'the', 'Big', 'Board', 'at', '$', '62.25', ',', 'down', '12.5', 'cents', '.']","['NNP', 'NNS', 'VBD', 'NN', 'IN', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'IN', '$', 'CD', ',', 'RB', 'CD', 'NNS', '.']"
85,"['Reuben', 'Mark', ',', 'chairman', 'of', 'Colgate-Palmolive', 'Co.', ',', 'said', 'he', 'is', '``', 'comfortable', ""''"", 'with', 'analysts', ""'"", 'estimates', 'that', 'third-quarter', 'earnings', 'rose', 'to', 'between', '95', 'cents', 'and', '$', '1.05', 'a', 'share', '.']","['NNP', 'NNP', ',', 'NN', 'IN', 'NNP', 'NNP', ',', 'VBD', 'PRP', 'VBZ', '``', 'JJ', ""''"", 'IN', 'NNS', 'POS', 'NNS', 'IN', 'JJ', 'NNS', 'VBD', 'TO', 'IN', 'CD', 'NNS', 'CC', '$', 'CD', 'DT', 'NN', '.']"
86,"['That', 'compares', 'with', 'per-share', 'earnings', 'from', 'continuing', 'operations', 'of', '69', 'cents', 'the', 'year', 'earlier', ';', 'including', 'discontinued', 'operations', ',', 'per-share', 'was', '88', 'cents', 'a', 'year', 'ago', '.']","['DT', 'VBZ', 'IN', 'JJ', 'NNS', 'IN', 'VBG', 'NNS', 'IN', 'CD', 'NNS', 'DT', 'NN', 'RBR', ':', 'VBG', 'VBN', 'NNS', ',', 'NN', 'VBD', 'CD', 'NNS', 'DT', 'NN', 'RB', '.']"
87,"['The', 'per-share', 'estimates', 'mean', 'the', 'consumer-products', 'company', ""'s"", 'net', 'income', ',', 'increased', 'to', 'between', '$', '69.5', 'million', 'and', '$', '76', 'million', ',', 'from', '$', '47.1', 'million', 'the', 'year-before', 'period', '.']","['DT', 'JJ', 'NNS', 'VBP', 'DT', 'NNS', 'NN', 'POS', 'JJ', 'NN', ',', 'VBN', 'TO', 'IN', '$', 'CD', 'CD', 'CC', '$', 'CD', 'CD', ',', 'IN', '$', 'CD', 'CD', 'DT', 'JJ', 'NN', '.']"
88,"['Analysts', 'estimate', 'Colgate', ""'s"", 'world-wide', 'third-quarter', 'sales', 'rose', 'about', '8', '%', 'to', '$', '1.29', 'billion', '.']","['NNS', 'VBP', 'NNP', 'POS', 'JJ', 'JJ', 'NNS', 'VBD', 'IN', 'CD', 'NN', 'TO', '$', 'CD', 'CD', '.']"
89,"['Mr.', 'Mark', 'attributed', 'the', 'earnings', 'growth', 'to', 'strong', 'sales', 'in', 'Latin', 'America', ',', 'Asia', 'and', 'Europe', '.']","['NNP', 'NNP', 'VBD', 'DT', 'NNS', 'NN', 'TO', 'JJ', 'NNS', 'IN', 'NNP', 'NNP', ',', 'NNP', 'CC', 'NNP', '.']"
90,"['Results', 'were', 'also', 'bolstered', 'by', '``', 'a', 'very', 'meaningful', ""''"", 'increase', 'in', 'operating', 'profit', 'by', 'Colgate', ""'s"", 'U.S.', 'business', ',', 'Mr.', 'Mark', 'said', '.']","['NNS', 'VBD', 'RB', 'VBN', 'IN', '``', 'DT', 'RB', 'JJ', ""''"", 'NN', 'IN', 'VBG', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NN', ',', 'NNP', 'NNP', 'VBD', '.']"
91,"['Operating', 'profit', 'at', 'Colgate', ""'s"", 'U.S.', 'household', 'products', 'and', 'personal-care', 'businesses', 'jumped', '25', '%', 'in', 'the', 'quarter', ',', 'Mr.', 'Mark', 'added', '.']","['NN', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NN', 'NNS', 'CC', 'JJ', 'NNS', 'VBD', 'CD', 'NN', 'IN', 'DT', 'NN', ',', 'NNP', 'NNP', 'VBD', '.']"
92,"['He', 'said', 'the', 'improvement', 'was', 'a', 'result', 'of', 'cost', 'savings', 'achieved', 'by', 'consolidating', 'manufacturing', 'operations', ',', 'blending', 'two', 'sales', 'organizations', 'and', 'focusing', 'more', 'carefully', 'the', 'company', ""'s"", 'promotional', 'activities', '.']","['PRP', 'VBD', 'DT', 'NN', 'VBD', 'DT', 'NN', 'IN', 'NN', 'NNS', 'VBN', 'IN', 'VBG', 'NN', 'NNS', ',', 'VBG', 'CD', 'NNS', 'NNS', 'CC', 'VBG', 'RBR', 'RB', 'DT', 'NN', 'POS', 'JJ', 'NNS', '.']"
93,"['The', 'estimated', 'improvement', 'in', 'Colgate', ""'s"", 'U.S.', 'operations', 'took', 'some', 'analysts', 'by', 'surprise', '.']","['DT', 'VBN', 'NN', 'IN', 'NNP', 'POS', 'NNP', 'NNS', 'VBD', 'DT', 'NNS', 'IN', 'NN', '.']"
94,"['Colgate', ""'s"", 'household', 'products', 'business', ',', 'which', 'includes', 'such', 'brands', 'as', 'Fab', 'laundry', 'detergent', 'and', 'Ajax', 'cleanser', ',', 'has', 'been', 'a', 'weak', 'performer', '.']","['NNP', 'POS', 'NN', 'NNS', 'NN', ',', 'WDT', 'VBZ', 'JJ', 'NNS', 'IN', 'NNP', 'NN', 'NN', 'CC', 'NNP', 'NN', ',', 'VBZ', 'VBN', 'DT', 'JJ', 'NN', '.']"
95,"['Analysts', 'estimate', 'Colgate', ""'s"", 'sales', 'of', 'household', 'products', 'in', 'the', 'U.S.', 'were', 'flat', 'for', 'the', 'quarter', ',', 'and', 'they', 'estimated', 'operating', 'margins', 'at', 'only', '1', '%', 'to', '3', '%', '.']","['NNS', 'VBP', 'NNP', 'POS', 'NNS', 'IN', 'NN', 'NNS', 'IN', 'DT', 'NNP', 'VBD', 'JJ', 'IN', 'DT', 'NN', ',', 'CC', 'PRP', 'VBD', 'VBG', 'NNS', 'IN', 'RB', 'CD', 'NN', 'TO', 'CD', 'NN', '.']"
96,"['``', 'If', 'you', 'could', 'say', 'their', 'business', 'in', 'the', 'U.S.', 'was', 'mediocre', ',', 'but', 'great', 'everywhere', 'else', ',', 'that', 'would', 'be', 'fine', ',', ""''"", 'says', 'Bonita', 'Austin', ',', 'an', 'analyst', 'with', 'Wertheim', 'Schroder', '&', 'Co', '.']","['``', 'IN', 'PRP', 'MD', 'VB', 'PRP$', 'NN', 'IN', 'DT', 'NNP', 'VBD', 'JJ', ',', 'CC', 'JJ', 'RB', 'RB', ',', 'WDT', 'MD', 'VB', 'JJ', ',', ""''"", 'VBZ', 'NNP', 'NNP', ',', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'CC', 'NNP', '.']"
97,"['``', 'But', 'it', ""'s"", 'not', 'mediocre', ',', 'it', ""'s"", 'a', 'real', 'problem', '.', ""''""]","['``', 'CC', 'PRP', 'VBZ', 'RB', 'JJ', ',', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', '.', ""''""]"
98,"['Mr.', 'Mark', 'conceded', 'that', 'Colgate', ""'s"", 'domestic', 'business', ',', 'apart', 'from', 'its', 'highly', 'profitable', 'Hill', ""'s"", 'Pet', 'Products', 'unit', ',', 'has', 'lagged', '.']","['NNP', 'NNP', 'VBD', 'IN', 'NNP', 'POS', 'JJ', 'NN', ',', 'RB', 'IN', 'PRP$', 'RB', 'JJ', 'NNP', 'POS', 'NNP', 'NNPS', 'NN', ',', 'VBZ', 'VBN', '.']"
99,"['``', 'We', ""'ve"", 'done', 'a', 'lot', 'to', 'improve', '-LCB-', 'U.S.', '.', '-RCB-', 'results', ',', 'and', 'a', 'lot', 'more', 'will', 'be', 'done', ',', ""''"", 'Mr.', 'Mark', 'said', '.']","['``', 'PRP', 'VBP', 'VBN', 'DT', 'NN', 'TO', 'VB', '(', 'NNP', '.', ')', 'NNS', ',', 'CC', 'DT', 'NN', 'JJR', 'MD', 'VB', 'VBN', ',', ""''"", 'NNP', 'NNP', 'VBD', '.']"
100,"['``', 'Improving', 'profitability', 'of', 'U.S.', 'operations', 'is', 'an', 'extremely', 'high', 'priority', 'in', 'the', 'company', '.', ""''""]","['``', 'VBG', 'NN', 'IN', 'NNP', 'NNS', 'VBZ', 'DT', 'RB', 'JJ', 'NN', 'IN', 'DT', 'NN', '.', ""''""]"
101,"['To', 'focus', 'on', 'its', 'global', 'consumer-products', 'business', ',', 'Colgate', 'sold', 'its', 'Kendall', 'health-care', 'business', 'in', '1988', '.']","['TO', 'VB', 'IN', 'PRP$', 'JJ', 'NNS', 'NN', ',', 'NNP', 'VBD', 'PRP$', 'NNP', 'NN', 'NN', 'IN', 'CD', '.']"
102,"['H.', 'Anthony', 'Ittleson', 'was', 'elected', 'a', 'director', 'of', 'this', 'company', ',', 'which', 'primarily', 'has', 'interests', 'in', 'radio', 'and', 'television', 'stations', ',', 'increasing', 'the', 'number', 'of', 'seats', 'to', 'five', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'DT', 'NN', 'IN', 'DT', 'NN', ',', 'WDT', 'RB', 'VBZ', 'NNS', 'IN', 'NN', 'CC', 'NN', 'NNS', ',', 'VBG', 'DT', 'NN', 'IN', 'NNS', 'TO', 'CD', '.']"
103,"['Osborn', 'also', 'operates', 'Muzak', 'franchises', ',', 'entertainment', 'properties', 'and', 'small', 'cable-television', 'systems', '.']","['NNP', 'RB', 'VBZ', 'NNP', 'NNS', ',', 'NN', 'NNS', 'CC', 'JJ', 'NN', 'NNS', '.']"
104,"['Mr.', 'Ittleson', 'is', 'executive', ',', 'special', 'projects', ',', 'at', 'CIT', 'Group', 'Holdings', 'Inc.', ',', 'which', 'is', 'controlled', 'by', 'Manufacturers', 'Hanover', 'Corp', '.']","['NNP', 'NNP', 'VBZ', 'NN', ',', 'JJ', 'NNS', ',', 'IN', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'WDT', 'VBZ', 'VBN', 'IN', 'NNP', 'NNP', 'NNP', '.']"
105,"['The', 'Boston', 'Globe', 'says', 'its', 'newly', 'redesigned', 'pages', 'have', 'a', '``', 'crisper', ""''"", 'look', 'with', 'revamped', 'fixtures', 'aimed', 'at', 'making', 'the', 'paper', '``', 'more', 'consistent', ""''"", 'and', '``', 'easier', 'to', 'read', '.', ""''""]","['DT', 'NNP', 'NNP', 'VBZ', 'PRP$', 'RB', 'VBN', 'NNS', 'VBP', 'DT', '``', 'NN', ""''"", 'VB', 'IN', 'VBN', 'NNS', 'VBN', 'IN', 'VBG', 'DT', 'NN', '``', 'RBR', 'JJ', ""''"", 'CC', '``', 'JJR', 'TO', 'VB', '.', ""''""]"
106,"['Maybe', 'so', '--', 'if', 'you', 'can', 'find', 'where', 'your', 'favorite', 'writer', 'went', '.']","['RB', 'RB', ':', 'IN', 'PRP', 'MD', 'VB', 'WRB', 'PRP$', 'JJ', 'NN', 'VBD', '.']"
107,"['Beantown', 'scribes', ',', 'who', 'spare', 'no', 'invective', 'when', 'taking', 'on', 'local', 'luminaries', 'such', 'as', 'Michael', '``', 'Pee', 'Wee', ""''"", 'Dukakis', ',', 'or', 'New', 'England', 'Patriots', 'Coach', 'Raymond', '``', 'Rev.', 'Ray', ""''"", 'Berry', ',', 'yesterday', 'poured', 'ridicule', 'on', 'new', 'drawings', 'of', 'Globe', 'columnists', 'that', 'replaced', 'old', 'photos', 'in', 'the', 'revamped', 'pages', 'this', 'week', '.']","['NNP', 'NNS', ',', 'WP', 'VB', 'DT', 'NN', 'WRB', 'VBG', 'IN', 'JJ', 'NNS', 'JJ', 'IN', 'NNP', '``', 'NNP', 'NNP', ""''"", 'NNP', ',', 'CC', 'NNP', 'NNP', 'NNPS', 'NNP', 'NNP', '``', 'NNP', 'NNP', ""''"", 'NNP', ',', 'NN', 'VBD', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'NNP', 'NNS', 'WDT', 'VBD', 'JJ', 'NNS', 'IN', 'DT', 'VBN', 'NNS', 'DT', 'NN', '.']"
108,"['By', 'late', 'last', 'night', ',', 'Globe', 'Managing', 'Editor', 'Thomas', 'Mulvoy', ',', 'bending', 'to', 'the', 'will', 'of', 'his', 'troops', ',', 'scrapped', 'the', 'new', 'drawings', '.']","['IN', 'JJ', 'JJ', 'NN', ',', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', ',', 'VBG', 'TO', 'DT', 'MD', 'IN', 'PRP$', 'NNS', ',', 'VBD', 'DT', 'JJ', 'NNS', '.']"
109,"['For', 'a', 'few', 'days', 'at', 'least', ',', 'he', 'says', ',', 'no', 'pictures', 'or', 'drawings', 'of', 'any', 'kind', 'will', 'adorn', 'the', 'columns', '.']","['IN', 'DT', 'JJ', 'NNS', 'IN', 'JJS', ',', 'PRP', 'VBZ', ',', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'NN', 'MD', 'VB', 'DT', 'NNS', '.']"
110,"['Trouble', 'was', ',', 'nobody', 'thought', 'they', 'looked', 'right', '.']","['NN', 'VBD', ',', 'NN', 'VBD', 'PRP', 'VBD', 'NN', '.']"
111,"['Globe', 'columnist', 'Mike', 'Barnicle', '--', 'in', 'the', 'second', 'attack', 'on', 'his', 'employer', 'in', 'as', 'many', 'weeks', '--', 'averred', 'that', 'his', 'shadowy', 'countenance', 'was', 'so', 'bad', ',', 'it', 'looked', '``', 'like', 'a', 'face', 'you', ""'d"", 'find', 'on', 'a', 'bottle', 'of', 'miracle', 'elixir', 'that', 'promises', 'to', 'do', 'away', 'with', 'diarrhea', 'in', 'our', 'lifetime', '.', ""''""]","['NNP', 'NN', 'NNP', 'NNP', ':', 'IN', 'DT', 'JJ', 'NN', 'IN', 'PRP$', 'NN', 'IN', 'IN', 'JJ', 'NNS', ':', 'VBD', 'IN', 'PRP$', 'JJ', 'NN', 'VBD', 'RB', 'JJ', ',', 'PRP', 'VBD', '``', 'IN', 'DT', 'NN', 'PRP', 'MD', 'VB', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'WDT', 'VBZ', 'TO', 'VB', 'RB', 'IN', 'NN', 'IN', 'PRP$', 'NN', '.', ""''""]"
112,"['Mr.', 'Barnicle', 'reminded', 'readers', 'that', 'he', 'still', 'has', ""n't"", 'forgiven', 'Globe', 'management', 'for', 'questioning', 'a', '$', '20', 'expense', 'chit', 'he', 'submitted', 'for', 'parking', 'his', 'car', 'while', 'chasing', 'a', 'story', '.']","['NNP', 'NNP', 'VBD', 'NNS', 'IN', 'PRP', 'RB', 'VBZ', 'RB', 'VBN', 'NNP', 'NN', 'IN', 'VBG', 'DT', '$', 'CD', 'NN', 'NN', 'PRP', 'VBD', 'IN', 'VBG', 'PRP$', 'NN', 'IN', 'VBG', 'DT', 'NN', '.']"
113,"['``', 'I', 'thought', '-LCB-', 'the', 'drawing', '-RCB-', 'a', 'cross', 'between', 'someone', 'you', ""'d"", 'spot', 'whipping', 'open', 'his', 'trench', 'coat', '...', 'or', 'a', 'guy', 'who', 'boasted', 'he', ""'d"", 'been', 'Charles', 'Manson', ""'s"", 'roommate', 'for', 'the', 'last', '19', 'years', ',', ""''"", 'he', 'said', '.']","['``', 'PRP', 'VBD', '(', 'DT', 'VBG', ')', 'DT', 'NN', 'IN', 'NN', 'PRP', 'MD', 'VB', 'VBG', 'JJ', 'PRP$', 'NN', 'NN', ':', 'CC', 'DT', 'NN', 'WP', 'VBD', 'PRP', 'MD', 'VBN', 'NNP', 'NNP', 'POS', 'NN', 'IN', 'DT', 'JJ', 'CD', 'NNS', ',', ""''"", 'PRP', 'VBD', '.']"
114,"['Mr.', 'Barnicle', 'was', 'hardly', 'kinder', 'to', 'the', 'renderings', 'of', 'colleagues', 'Michael', 'Madden', '-LRB-', '``', 'appears', 'to', 'be', 'a', 'pervert', ""''"", '-RRB-', ',', 'Will', 'McDonough', '-LRB-', '``', 'looks', 'as', 'if', 'he', 'drove', 'for', 'Abe', 'Lincoln', ""''"", '-RRB-', 'or', 'Bella', 'English', ',', 'whose', '``', 'little', 'girl', 'now', 'screams', 'hysterically', 'every', 'time', 'she', 'sees', 'a', 'newspaper', '.', ""''""]","['NNP', 'NNP', 'VBD', 'RB', 'JJR', 'TO', 'DT', 'NNS', 'IN', 'NNS', 'NNP', 'NNP', '(', '``', 'VBZ', 'TO', 'VB', 'DT', 'NN', ""''"", ')', ',', 'MD', 'NNP', '(', '``', 'VBZ', 'IN', 'IN', 'PRP', 'VBD', 'IN', 'NNP', 'NNP', ""''"", ')', 'CC', 'NNP', 'NNP', ',', 'WP$', '``', 'JJ', 'NN', 'RB', 'VBZ', 'RB', 'DT', 'NN', 'PRP', 'VBZ', 'DT', 'NN', '.', ""''""]"
115,"['Lynn', 'Staley', ',', 'the', 'Globe', ""'s"", 'assistant', 'managing', 'editor', 'for', 'design', ',', 'acknowledges', 'that', 'the', 'visages', 'were', '``', 'on', 'the', 'low', 'end', 'of', 'the', 'likeness', 'spectrum', '.', ""''""]","['NNP', 'NNP', ',', 'DT', 'NNP', 'POS', 'NN', 'VBG', 'NN', 'IN', 'NN', ',', 'VBZ', 'IN', 'DT', 'NNS', 'VBD', '``', 'IN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', '.', ""''""]"
116,"['Rival', 'Boston', 'Herald', 'columnist', 'Howie', 'Carr', ',', 'who', 'usually', 'rails', 'at', 'Statehouse', '``', 'hacks', ""''"", 'and', 'nepotism', ',', 'argued', 'that', 'the', 'new', 'drawings', 'were', 'designed', 'to', 'hide', 'Mr.', 'Madden', ""'s"", '``', 'rapidly', 'growing', 'forehead', ""''"", 'and', 'the', 'facial', 'defects', 'of', '``', 'chinless', ""''"", 'Dan', 'Shaughnessy', ',', 'a', 'Globe', 'sports', 'columnist', '.']","['NNP', 'NNP', 'NNP', 'NN', 'NNP', 'NNP', ',', 'WP', 'RB', 'VBZ', 'IN', 'NN', '``', 'NNS', ""''"", 'CC', 'NN', ',', 'VBD', 'IN', 'DT', 'JJ', 'NNS', 'VBD', 'VBN', 'TO', 'VB', 'NNP', 'NNP', 'POS', '``', 'RB', 'VBG', 'NN', ""''"", 'CC', 'DT', 'JJ', 'NNS', 'IN', '``', 'JJ', ""''"", 'NNP', 'NNP', ',', 'DT', 'NNP', 'NNS', 'NN', '.']"
